attendance_id,student_id,date_attended,status,subject_id,school_id,recorded_by,recorded_time,teacher_id,remarks
16106,13564,21-08-2024,Present,305,79,Rebecca Brown,10-06-2024 04:28,225,Base couple decide executive same since.
16107,13225,15-11-2024,Present,261,29,Richard Short,05-10-2024 11:58,88,Form on send research why.
16108,16457,19-03-2024,Absent,257,13,Christian Freeman,19-07-2024 11:21,486,According walk learn raise modern enter media.
16109,15776,20-10-2024,Present,90,88,Maria Harris,07-12-2024 13:41,545,Girl contain fly law beat either.
16110,11396,04-03-2024,Absent,4,2,Kyle Hardy,13-03-2024 11:49,355,Mother two look.
16111,1037,26-05-2024,Absent,349,24,Leah Romero,05-05-2024 09:12,293,Evidence history what raise require compare prove fast.
16112,2261,17-07-2024,Present,463,91,Rhonda Clark,25-11-2024 12:36,843,Cold experience want office century.
16113,8426,09-03-2024,Absent,89,39,Mark Guerrero,20-09-2024 02:13,924,Water do nation environmental oil yourself.
16114,9986,15-12-2024,Present,475,100,Eric Davidson,08-06-2024 18:33,278,Statement church increase actually instead green top.
16115,12336,31-05-2024,Absent,486,36,Veronica Spence,21-09-2024 06:27,45,Theory charge floor professional tax cause key.
16116,16217,31-05-2024,Present,386,52,Terri Hall,23-12-2024 20:49,223,Large reach value owner population.
16117,4709,13-05-2024,Absent,481,54,Christopher Butler,01-12-2024 20:45,27,Energy kid free though push prepare perhaps more.
16118,14015,29-12-2024,Present,414,93,Mark Ross,19-07-2024 07:20,365,Church person investment scene stop.
16119,3787,21-04-2024,Absent,99,74,Allen Walker,23-08-2024 19:40,448,Cultural return improve show central idea Democrat.
16120,8447,20-05-2024,Present,453,65,Barry Love,17-08-2024 08:39,480,Build range data experience since ability.
16121,17916,29-02-2024,Present,24,29,Dr. Lisa Rodgers,01-02-2024 22:02,264,Deep perhaps four anything rather dog.
16122,19343,19-12-2024,Absent,337,91,Cynthia Newman,07-05-2024 18:25,804,Politics lose special professional increase.
16123,12014,16-05-2024,Present,170,28,Carolyn Ross,30-04-2024 17:41,79,Road baby pressure wall.
16124,5726,13-03-2024,Present,412,35,Barbara Rogers,09-11-2024 04:35,907,Represent public bag common.
16125,4570,27-02-2024,Present,138,100,Ashley Hurst,11-01-2025 20:56,768,Nice speak arrive itself right life eye.
16126,1416,13-09-2024,Present,183,97,Dylan Gomez,29-02-2024 04:18,956,Allow risk after.
16127,3580,07-01-2025,Present,118,4,Mason Smith,26-10-2024 19:13,957,Team yeah development organization.
16128,15744,18-09-2024,Present,146,71,Crystal Roman,01-10-2024 01:26,312,Science name economic industry agent growth red.
16129,3500,05-04-2024,Absent,119,40,Dennis Howard,23-04-2024 06:26,8,Identify however none sister since eight executive.
16130,17989,04-06-2024,Present,409,14,Gerald Mcneil,03-07-2024 19:10,61,Specific take real store letter increase along.
16131,1339,17-04-2024,Present,300,42,Amanda Williams,15-01-2025 23:36,2,Too leg ready.
16132,19436,29-01-2025,Absent,500,13,Yvonne Meyers,01-07-2024 05:41,989,Require finally stuff listen day.
16133,14087,19-03-2024,Absent,313,29,Mr. Derek Young,13-08-2024 13:46,156,Rise relationship executive nature official model.
16134,7748,17-04-2024,Absent,194,1,Katherine Joseph,21-12-2024 09:33,179,But finish right list especially.
16135,1897,15-02-2024,Present,478,15,David Neal,03-05-2024 12:47,535,Citizen performance represent perform reflect note best give.
16136,12115,26-02-2024,Absent,97,13,Joanna Shelton,29-02-2024 01:49,633,Wonder us bank follow material.
16137,12794,21-05-2024,Absent,421,83,Matthew Simmons,17-06-2024 12:11,260,Before industry build team including various sure.
16138,4421,06-04-2024,Present,56,97,Jennifer Gardner,27-02-2024 18:03,198,Large whatever management.
16139,8269,27-07-2024,Absent,275,71,Jeremiah Harris,03-11-2024 05:28,139,Fear natural style approach drive school.
16140,12741,16-11-2024,Absent,371,56,Sierra Jones,23-06-2024 13:26,825,Blue both part six child wonder director.
16141,7746,22-04-2024,Present,492,69,Alexis Vaughn,11-10-2024 12:06,294,Behind seat rule including big.
16142,16529,26-05-2024,Absent,298,33,Trevor Campbell,28-07-2024 01:26,298,Especially imagine threat detail add fight perhaps.
16143,12842,23-09-2024,Present,6,49,Christine Sloan,02-05-2024 15:12,548,Alone want stage knowledge Mr line.
16144,6298,05-06-2024,Absent,394,51,Dawn Mcdaniel,23-09-2024 04:33,64,Past hand language lawyer treat.
16145,4043,02-06-2024,Present,42,99,Laura Holland,26-04-2024 08:27,835,Hair pressure war whose them Republican room.
16146,4224,08-12-2024,Present,238,37,Allison Jones,31-08-2024 11:35,432,Image office each talk concern rather hand.
16147,11287,07-11-2024,Present,265,43,James Ray,25-08-2024 02:39,395,Participant future turn.
16148,9592,18-01-2025,Present,269,14,Cory Smith,23-05-2024 21:21,905,Lead his wonder.
16149,2381,27-04-2024,Present,236,55,Stephanie Wright,12-11-2024 09:28,500,Night information performance plan free here.
16150,4999,30-03-2024,Present,454,66,Todd Garner,07-07-2024 06:24,751,Address which without something class while.
16151,1560,21-02-2024,Absent,342,18,Karen Harrison,13-08-2024 14:52,389,Hand finish deal whole save someone edge chair.
16152,10163,30-01-2025,Present,364,97,Sara Gomez,15-08-2024 13:52,26,Able entire scene even bit.
16153,2758,09-07-2024,Present,178,98,Tonya Brown,09-03-2024 08:55,655,Note item live travel.
16154,6911,16-07-2024,Present,100,90,Ashley Wallace,13-01-2025 20:40,335,Couple service cultural very sign affect first.
16155,4211,20-09-2024,Present,262,73,Kenneth Chen,22-03-2024 16:24,19,Police example week material factor.
16156,659,11-03-2024,Present,306,43,Matthew Lewis,18-12-2024 11:08,603,Use including page certainly create.
16157,19694,14-06-2024,Present,226,59,John Clark,15-08-2024 23:26,534,Consumer kid even away morning.
16158,2770,05-10-2024,Absent,35,57,Matthew Mccormick,24-02-2024 13:53,287,Then miss drug unit.
16159,7639,07-04-2024,Absent,188,57,Donald Nelson MD,23-05-2024 06:25,937,Window than actually phone design involve institution.
16160,18508,04-03-2024,Present,338,77,Holly Hicks,09-02-2024 20:36,501,Decide fund poor bag main.
16161,11082,17-04-2024,Absent,318,74,Ashley Davis,14-08-2024 19:59,593,Mind the PM figure interview any.
16162,17568,20-03-2024,Present,456,76,Tracy Moody,15-07-2024 15:04,899,Figure as start affect leave another.
16163,14615,22-12-2024,Present,148,49,Erin Lewis,05-01-2025 09:22,384,Develop bed political appear mean very sport.
16164,4272,13-07-2024,Absent,172,80,Sarah Gonzalez,19-09-2024 15:26,377,Technology term hundred show until understand.
16165,1428,18-09-2024,Absent,364,70,Veronica Lewis,29-12-2024 20:20,375,Skin manager live deal history might.
16166,16528,28-09-2024,Present,52,92,James Black,08-06-2024 05:17,233,Fear stop their necessary over.
16167,15648,27-07-2024,Present,477,1,Natasha Russell,13-12-2024 07:52,916,Food culture environmental relate.
16168,419,13-08-2024,Present,69,88,Michael Zuniga,02-02-2024 22:09,369,Man adult actually thus imagine worker guess.
16169,9463,13-04-2024,Absent,102,51,Denise Butler,23-05-2024 07:54,905,Surface center design economic ball example kitchen buy.
16170,1461,02-07-2024,Absent,367,64,Dylan Davis,04-12-2024 09:59,158,Truth term prepare tough mean sea cost.
16171,14786,27-12-2024,Absent,382,12,Alex Thomas,19-08-2024 05:20,471,Inside walk far technology participant.
16172,923,08-03-2024,Present,468,44,Cheryl White,28-05-2024 20:13,547,Rich heart or source rule.
16173,16748,30-11-2024,Present,310,16,Justin Taylor,30-07-2024 04:59,413,Reach identify million finish offer.
16174,15971,01-01-2025,Present,217,69,Bobby Farrell,09-05-2024 00:26,471,Others game open often skill issue.
16175,5555,06-02-2024,Present,39,97,Michele Wilcox,08-01-2025 00:44,517,Girl idea to music same.
16176,1328,20-07-2024,Absent,456,34,Michael Fletcher,09-08-2024 07:55,97,Produce necessary measure food behind must.
16177,3078,04-07-2024,Present,381,37,Gina Turner,07-07-2024 01:22,689,Reduce speak chair stop.
16178,10364,01-09-2024,Present,209,2,Dr. Marcus Lynch DDS,10-12-2024 01:09,216,Single interest anything company notice.
16179,1412,18-06-2024,Present,318,25,Bruce Martinez,13-08-2024 07:11,269,Final dinner city continue away commercial suddenly.
16180,5679,18-08-2024,Absent,277,56,Kimberly Woods,09-10-2024 18:51,888,Yet around never tax sing good.
16181,787,03-05-2024,Present,202,41,Aaron Smith,19-08-2024 04:11,567,Fire south find agent fall peace.
16182,12026,18-05-2024,Present,324,8,Dawn Hardy,19-03-2024 23:14,337,Toward create wonder lot minute leave.
16183,14928,01-09-2024,Absent,222,16,Jeffrey Howard,03-07-2024 20:19,369,Smile issue deal power government.
16184,17309,07-11-2024,Present,262,44,Ricardo Ortiz,05-04-2024 12:21,588,New cost teacher leader.
16185,768,22-07-2024,Absent,365,39,Sheri Chandler,06-12-2024 23:07,44,Rather actually fly candidate eight couple address even.
16186,152,11-05-2024,Absent,439,66,Johnny Thompson,31-01-2025 00:22,968,Along young main star product.
16187,1624,10-07-2024,Absent,440,70,Michael Dillon,02-07-2024 07:51,812,Though budget matter.
16188,7312,01-03-2024,Present,12,28,Curtis Gray,11-12-2024 02:13,188,Own help change cause story hard interview.
16189,16245,23-12-2024,Absent,152,52,Noah Buchanan,13-02-2024 06:16,941,Option under response author chair choose blue political.
16190,7744,23-08-2024,Absent,96,56,Jay Vasquez,14-01-2025 16:06,941,Recent everything ok ask.
16191,18039,20-12-2024,Present,442,71,David Walker,03-02-2024 10:33,117,Knowledge personal believe other.
16192,14340,19-07-2024,Present,173,9,Timothy Williams,02-08-2024 18:01,849,Claim certain relate check whose.
16193,3306,31-10-2024,Present,75,41,Dylan Walker,03-08-2024 23:05,50,Employee would area wear college.
16194,6183,03-11-2024,Present,71,49,Brittany Simmons,24-07-2024 23:21,4,Some data even.
16195,14208,18-03-2024,Absent,392,7,Dr. Sarah Young,11-07-2024 15:15,764,Five four thing letter hard or.
16196,16679,29-10-2024,Present,247,20,Kim Flowers,20-03-2024 01:21,373,Each nor onto.
16197,14210,10-11-2024,Present,3,88,Robert Gallegos,31-05-2024 21:41,335,Kitchen successful soldier change particular yourself church.
16198,12789,10-03-2024,Absent,187,20,Dustin Smith,06-04-2024 17:41,214,Team traditional individual beyond remember prepare.
16199,13806,12-09-2024,Absent,160,20,Sarah Daniel,03-02-2024 11:58,666,Bag fear yeah Republican catch majority.
16200,10162,02-09-2024,Present,166,2,John Allen,05-03-2024 20:58,604,Black economy test middle seat industry finally.
16201,8162,26-07-2024,Absent,244,23,Joy Ingram,18-04-2024 06:45,598,Or wall national.
16202,5629,22-06-2024,Present,67,2,Joshua Taylor,06-05-2024 06:48,328,City someone trial character know level east.
16203,15359,15-03-2024,Present,401,98,Donald Macias,22-12-2024 12:53,529,Make reach plan choice would next.
16204,2894,17-09-2024,Absent,388,3,Jacqueline King,06-10-2024 22:36,967,Hear claim girl rich sit south reveal himself.
16205,11677,05-12-2024,Present,467,84,Jacob Hawkins,04-10-2024 00:50,732,Itself whatever give resource.
16206,647,12-10-2024,Absent,112,53,Alexis Fisher,30-04-2024 15:55,726,Individual morning reflect in about myself machine.
16207,12805,21-03-2024,Absent,427,89,Christian Middleton,12-05-2024 21:12,439,Step allow camera cause chance.
16208,3014,09-11-2024,Present,294,76,Emily Hale,09-06-2024 03:42,850,Impact use pick black south likely TV.
16209,11866,04-01-2025,Absent,149,13,Jamie Roberts,27-09-2024 04:10,983,Doctor mouth mention beat.
16210,4601,25-11-2024,Absent,424,3,Jacob Jones,20-02-2024 05:59,622,Decide serious air but least method soldier indicate.
16211,10261,29-03-2024,Present,41,73,Jessica Nichols,14-06-2024 07:19,759,Police green history like owner director.
16212,18054,12-01-2025,Present,23,66,Thomas Munoz,04-05-2024 15:00,510,Role tough reflect four.
16213,10928,24-02-2024,Absent,194,6,Dennis Matthews,21-06-2024 13:41,360,Me yes see against quality either.
16214,15497,19-05-2024,Present,184,80,April Cobb,08-05-2024 18:56,877,Civil Mrs fall fall.
16215,5448,26-04-2024,Absent,210,72,Frederick Salinas,11-07-2024 20:05,1000,Green either defense resource.
16216,14175,22-04-2024,Absent,168,67,John Knight,13-01-2025 07:43,170,Share pretty well.
16217,4060,07-01-2025,Absent,34,52,Jeffrey Flynn,15-08-2024 05:07,280,Attack feel present same sign someone.
16218,5826,23-09-2024,Absent,316,20,Natalie Lyons,23-06-2024 13:06,873,Charge my score.
16219,3543,19-10-2024,Present,149,72,Stephanie Jones,11-02-2024 07:23,173,Age sign cover movie car physical network.
16220,8195,31-05-2024,Absent,41,96,Robin Kemp,03-10-2024 14:37,859,Language experience whether eat.
16221,16133,02-01-2025,Present,360,72,Ann Diaz,25-05-2024 23:13,28,Remain address fine pass would rather.
16222,17293,19-01-2025,Absent,77,18,Stacey Price,06-05-2024 05:59,497,Maintain probably she example adult.
16223,19466,25-05-2024,Present,165,35,Lisa Mitchell,10-06-2024 23:07,837,Month to blue cup though value significant design.
16224,18857,01-03-2024,Present,57,73,Nicholas Tyler,05-10-2024 22:43,529,Hand treat take general fund.
16225,17199,08-12-2024,Absent,136,13,Justin Chavez,01-07-2024 19:46,748,Peace city little sea.
16226,18677,17-12-2024,Absent,92,62,Andrea Moreno,05-07-2024 07:52,845,Project off wear.
16227,2113,25-10-2024,Present,216,79,Sonya Cameron,04-02-2024 02:41,633,Able these century establish alone.
16228,19944,13-10-2024,Present,132,100,Jennifer Summers,26-10-2024 02:55,449,Not bed sense purpose.
16229,16484,23-01-2025,Absent,54,43,Juan Morton,17-12-2024 07:01,373,Open even relate.
16230,13587,01-06-2024,Present,9,42,James Young,26-06-2024 03:09,866,Lead candidate long environment.
16231,8431,03-05-2024,Present,307,25,Kristin Graves,18-10-2024 10:27,218,Rather once learn executive.
16232,17437,26-11-2024,Present,315,72,Amanda Stuart,05-08-2024 07:46,446,True cover analysis occur she.
16233,15310,03-03-2024,Present,203,10,Jacob Martin,29-05-2024 22:43,387,Point argue fight say can call.
16234,19940,21-10-2024,Present,62,75,Sarah Schroeder,30-10-2024 23:34,405,Perform on shoulder although relate recently future former.
16235,11668,08-01-2025,Absent,121,36,Stacy Pope,13-08-2024 05:26,443,Street his address cell plan.
16236,15102,19-08-2024,Absent,204,50,Frederick Long,04-10-2024 11:24,460,Finally improve dark among student field.
16237,4716,11-12-2024,Present,209,54,Cynthia Hartman,23-12-2024 21:00,55,Continue necessary about past.
16238,4252,11-07-2024,Absent,136,57,Sherry Bright,24-02-2024 09:03,692,Recently right possible girl step.
16239,13859,09-08-2024,Absent,87,91,Katelyn Casey,22-07-2024 12:13,845,Station special administration what national capital detail.
16240,1951,07-02-2024,Absent,475,39,Erin Liu,23-02-2024 20:31,178,Take remain thought card.
16241,8726,22-06-2024,Absent,154,71,Morgan Michael,23-09-2024 10:23,232,Challenge property commercial southern.
16242,9196,11-08-2024,Present,107,31,Andrea Morris,09-05-2024 06:02,638,American south gun benefit society sometimes.
16243,13117,17-01-2025,Absent,387,17,Christopher Maddox,06-12-2024 14:40,373,Quickly a board full also against check short.
16244,18319,16-05-2024,Present,175,11,Anna Bonilla,13-12-2024 08:48,300,Design any off owner.
16245,2754,06-01-2025,Present,30,83,Miranda Henry,24-11-2024 07:27,885,Provide seat significant agent.
16246,11433,18-06-2024,Present,428,48,Jeremy Morgan,20-11-2024 21:48,500,Camera alone talk smile religious sit.
16247,14225,23-06-2024,Absent,142,27,Brian Davidson,05-06-2024 12:13,118,View Mr case.
16248,17905,12-07-2024,Present,177,87,Jeffrey Jackson,06-12-2024 17:24,483,Animal month often movement.
16249,18501,01-10-2024,Absent,20,90,Alan White,23-10-2024 15:06,308,Evidence history material trial on.
16250,10165,26-04-2024,Absent,396,33,Andrew Hogan,03-07-2024 23:00,95,Somebody term charge hair.
16251,11564,01-12-2024,Absent,222,23,Rachel Perez,11-06-2024 11:25,676,Decision about table he career design.
16252,3674,08-09-2024,Present,379,94,Brittany Carey,05-01-2025 01:01,425,Activity ten material these.
16253,12178,20-10-2024,Absent,455,96,Carl Ho,26-08-2024 13:46,451,Ground personal hit hundred tonight move.
16254,12595,28-11-2024,Absent,188,77,Brandon Watkins,22-09-2024 02:36,448,Heavy end fire company fly argue.
16255,15191,07-12-2024,Present,483,94,Johnny Ross,05-11-2024 01:13,639,Total region hot leg magazine relate.
16256,19478,12-10-2024,Absent,127,98,Becky Welch,01-07-2024 12:21,870,Show think general choose.
16257,15262,04-10-2024,Present,480,39,Kathryn Stein,21-01-2025 05:11,794,Sense box deal born here floor.
16258,2034,30-09-2024,Absent,328,11,Anna Morton,31-03-2024 23:49,930,Bag build argue fish agency.
16259,13199,19-07-2024,Present,3,27,Patricia Lee,22-10-2024 05:59,226,World report wait whether year head investment.
16260,10932,19-10-2024,Present,438,54,Gerald Richardson,04-02-2024 12:18,568,Administration today cause notice when ten blood.
16261,5399,21-07-2024,Absent,205,79,Andrew Schmidt,25-01-2025 11:42,928,Win now trouble wide travel exactly.
