enrollment_id,student_id,school_id,grade_level,enrollment_date,status,guardian_contact,previous_school,special_needs,notes
14948,8156,89,7,2024-12-15,Inactive,260.234.1791,"Jackson, Cunningham and Kim",support,Even local information fight class along.
14949,7934,27,6,2021-01-11,Inactive,+1-766-942-6989x959,Wheeler Group,onto,Change option how evening manager especially under age.
14950,4921,18,5,2023-05-20,Inactive,+1-956-376-3416,"Stein, Kerr and Garcia",month,Network fight prove about he off list media.
14951,13863,4,3,2022-06-27,Active,464-479-5218x21580,"Hutchinson, Griffin and Oliver",never,Bring development drug thank then.
14952,16319,95,12,2021-08-22,Inactive,550.404.8665x2860,Pittman Ltd,defense,Become serve almost just.
14953,2759,50,3,2024-10-28,Active,3509732989,Hill-Lawrence,power,Level player idea rule my.
14954,12488,15,12,2022-07-01,Active,420-497-9204x46579,"Smith, Smith and Nichols",nothing,Republican budget this draw issue live.
14955,1061,4,10,2022-05-16,Active,+1-376-384-7192x2123,Stokes-Bennett,hour,Walk have reflect current.
14956,8116,20,7,2024-09-23,Inactive,+1-650-469-2431x931,Foster LLC,meeting,Hope performance into success.
14957,15751,67,6,2023-07-27,Inactive,(761)771-2553x05949,Armstrong-Shelton,drop,Keep president final member majority life.
14958,7034,98,5,2022-03-22,Inactive,(227)569-0292x7937,"Flores, Hart and Soto",candidate,Leave mean middle set group pattern past.
14959,5359,96,9,2021-04-15,Inactive,+1-208-626-0021x09007,"Ward, Powell and Lee",because,Will son look wonder mean where market man.
14960,1728,71,11,2023-06-15,Active,949-790-8140,Walters-Griffin,none,Push body yes sense.
14961,4989,90,10,2023-10-23,Inactive,200-448-2699,Ward Inc,concern,Every low letter art.
14962,2925,82,12,2024-07-24,Active,4263051418,Mcdowell Ltd,allow,Challenge Republican assume movie interview various unit.
14963,11153,67,12,2022-07-21,Inactive,(797)801-0504,"Wagner, Powell and Warren",probably,Expect explain along organization everyone wonder.
14964,15832,37,4,2021-05-20,Active,3716375657,Nguyen Group,hour,More my century citizen even reality total.
14965,6998,70,8,2024-06-01,Inactive,829.905.1210,Small PLC,about,Often artist soon degree entire history visit.
14966,15840,31,2,2021-09-18,Inactive,281.942.7568,Collins-Robinson,south,West direction experience admit cover.
14967,8271,4,11,2023-09-26,Active,001-680-856-1365x8627,Mckay LLC,young,Mention each network benefit.
14968,12247,78,3,2022-07-04,Inactive,576-370-6140,Whitaker LLC,message,Look spring newspaper language perhaps side.
14969,9343,2,9,2021-03-03,Inactive,9564144616,Sanders and Sons,strategy,Answer spend analysis example training occur option.
14970,10603,75,8,2024-05-10,Inactive,905.664.7677x784,Kirk-Wilson,might,Particularly myself computer east owner.
14971,196,46,12,2024-06-26,Active,644-496-4184x602,Elliott-Prince,agency,Rock brother line nice.
14972,4,6,9,2023-10-28,Inactive,001-590-311-9427x835,"Moses, Matthews and Fischer",recognize,Point speech foreign decide.
14973,7415,99,3,2022-02-23,Inactive,468.994.8698x46110,Jensen-Martin,ever,Attack leg painting Congress decision wish painting green.
14974,1012,70,8,2020-11-01,Inactive,001-337-956-5674,"Rodriguez, Schmidt and Wood",girl,Figure government pattern include.
14975,7542,68,6,2023-04-11,Active,(523)649-4229x16547,Burgess-Caldwell,she,Less event investment leave house up toward let.
14976,9971,38,11,2024-03-30,Active,852-209-4359x10094,Rios and Sons,morning,Up product walk subject walk behind southern.
14977,19867,42,10,2023-06-19,Active,+1-290-634-0751x3166,Medina Group,although,Really factor recent walk hospital drive.
14978,16699,51,10,2022-03-07,Active,(245)245-7969,Camacho Group,southern,Source per because feel.
14979,12773,75,11,2020-09-08,Inactive,362.289.6067,"Rich, Dunn and Mcintyre",draw,Half mouth sort response what each old pass.
14980,19498,76,8,2022-08-19,Inactive,(968)603-6369x192,"Smith, Robertson and Baker",audience,Local significant medical body.
14981,14766,46,5,2023-04-26,Active,001-361-996-8619x312,Collins Group,direction,Nation man bar indicate black a letter.
14982,1482,36,4,2021-11-20,Inactive,001-671-446-8579x205,Lewis-Gilmore,let,Somebody within different conference painting foreign.
14983,2795,7,11,2022-03-11,Active,478-956-2972x6528,"Jones, Chavez and Fox",speak,Age radio maintain interest.
14984,4576,49,10,2024-12-03,Active,(950)892-9343x099,"Clark, Haynes and Parks",what,Above school church popular enter future.
14985,9984,13,8,2022-03-07,Active,272-335-0135,Elliott PLC,consumer,Can big just return among indicate today live.
14986,10704,33,4,2022-04-07,Inactive,+1-431-482-8852,Allen-Oliver,draw,Candidate choice talk exactly.
14987,13928,13,12,2023-06-14,Inactive,2136535057,Forbes and Sons,capital,Seek receive free itself.
14988,13110,23,5,2021-01-04,Inactive,723-831-7279x61803,Lee Group,through,Design contain why often occur appear security plan.
14989,13111,23,9,2020-05-23,Inactive,001-646-259-8696,Kent-Thomas,agent,Station most argue particular coach guess each.
14990,3344,17,4,2020-05-19,Active,380-547-0140x40219,"Washington, Martinez and Villa",far,Add customer especially big task fight.
14991,14303,86,2,2024-02-03,Inactive,+1-707-989-1337,Price-Wood,from,Little detail produce friend.
14992,8847,40,4,2023-07-13,Inactive,+1-616-241-7049x15982,Kelly-Diaz,determine,Set where open also kid debate.
14993,2913,10,3,2021-11-17,Active,777.310.1742x8851,Gonzalez LLC,room,Blue when may trouble I.
14994,9546,53,1,2024-06-11,Inactive,+1-320-566-9802x3134,Craig-Colon,pay,Hard religious final professor just.
14995,13018,85,8,2024-04-22,Inactive,(510)838-1128x361,Burton-Oconnell,keep,Nearly series trip address.
14996,16017,44,3,2024-10-07,Active,001-607-612-1322x56326,Hebert-Ruiz,somebody,Society system quality hot stand vote.
14997,10533,42,12,2023-05-25,Active,629.231.7768,Medina LLC,dog,Test real participant court movement customer sense energy.
14998,19088,79,3,2020-09-29,Active,+1-520-478-6270x409,Dean-Schultz,civil,Apply seem billion go.
14999,668,85,7,2023-12-29,Active,+1-245-614-7628x25799,Black Ltd,consider,Great hand remember guy.
15000,16865,90,3,2020-08-04,Inactive,829.535.2571x2579,"Bernard, Johnson and Nichols",about,Player minute hard.
15001,5640,35,11,2024-11-10,Active,(285)717-5927x8099,Mcclure LLC,international,Pull end so free everything everyone he role.
15002,328,90,11,2023-12-23,Active,+1-242-284-8162x7353,Griffin-Keller,true,Former him my study rule.
15003,299,16,12,2024-11-19,Inactive,+1-451-594-8697x97500,"Travis, Allen and Johnson",throughout,Change interview general.
15004,13166,83,4,2022-02-05,Active,6413975825,Crawford-Walker,represent,Yeah shake life also.
15005,6980,100,11,2025-01-05,Inactive,429-462-1907,Compton Ltd,class,Much money occur south.
15006,3210,20,8,2024-01-26,Inactive,(895)518-3344,Johnson Inc,course,Now region hear.
15007,8015,63,12,2020-02-02,Inactive,+1-472-719-3179,"Gonzalez, Hudson and Tran",take,Course money up.
15008,5798,50,8,2020-03-17,Active,+1-733-263-9214,Jenkins Group,of,Relate analysis free shake.
15009,5444,25,7,2022-04-11,Active,(597)494-3341,"Weaver, Rodriguez and Stevens",Mr,Win forward realize.
15010,14270,86,2,2020-11-15,Inactive,001-456-510-0608,Romero Group,size,Performance your wait recognize glass suffer late stop.
15011,10630,63,9,2022-04-15,Inactive,001-404-929-5784x50405,"Allen, Harrison and Perry",the,Table prepare own participant western guess treat.
15012,6111,55,7,2023-06-25,Inactive,812.834.0939,Davis-Osborne,again,Choice experience everyone color really.
15013,13051,97,6,2023-12-07,Active,+1-803-472-4163x090,Thomas-Martinez,risk,By student me group eight myself.
15014,1083,99,1,2021-08-08,Active,(767)379-9426x28544,Campbell Inc,part,Speak important support high single ok.
15015,7781,74,5,2021-04-30,Inactive,623-292-4799,Haley-Cochran,hair,Main wonder place month.
15016,6442,10,3,2023-11-29,Inactive,2105024598,Howard Group,natural,Relationship huge top wish recent control.
15017,16015,59,7,2022-08-30,Inactive,680-978-2798x4330,"Becker, Hernandez and Graham",step,Especially task fire.
15018,1693,90,11,2023-03-09,Active,4594024111,Walker-Farmer,move,Great most detail relationship blood road require phone.
15019,8206,81,8,2020-12-07,Inactive,(764)621-7677,"Collins, Lee and Bennett",write,Effort agree environmental.
15020,5858,36,9,2024-06-15,Inactive,+1-693-488-9058,"Soto, Jenkins and Caldwell",these,Morning capital little third war set tend discuss.
15021,11214,59,7,2024-10-23,Inactive,+1-655-257-5829x127,"Murphy, Carson and Rodriguez",Democrat,Price process single become ground city guy.
15022,19287,95,5,2021-12-13,Inactive,708-485-9919x8601,Griffin-Gomez,PM,Discover TV star car the.
15023,3071,25,6,2022-01-05,Inactive,(464)239-5137,Chavez-Miller,health,Off suggest which assume site.
15024,8876,99,8,2024-08-03,Inactive,+1-864-846-3115x84151,Daniels Ltd,stock,Impact hospital street effort it sell.
15025,14294,26,7,2023-10-07,Inactive,(931)755-6798x48333,"Brown, Walsh and Graham",claim,Maintain will hold lose small senior.
15026,1638,87,1,2023-06-19,Active,4435819733,Golden Ltd,official,Station in listen nature later project.
15027,1933,50,7,2023-02-09,Inactive,680.937.5003x330,Rojas-Brown,structure,Town light teacher.
15028,14633,46,4,2025-01-02,Inactive,+1-888-226-2501x76775,"Campos, Johnson and Bennett",simply,Over there across camera.
15029,2291,70,10,2023-06-03,Active,5509257287,"Davis, Hansen and Frey",join,Recognize even she personal role lose.
15030,19156,82,11,2021-02-23,Active,+1-286-622-8287x333,"Hurst, Rose and Garrett",specific,Wall arrive trouble remain growth within point approach.
15031,7939,23,11,2023-12-29,Active,681.296.4741,"Rivers, Rivas and Martinez",list,Thus whose war able.
15032,101,24,7,2021-12-03,Active,+1-472-500-1958x2791,"Walker, Huffman and Vincent",like,Not protect shake maintain election catch case.
15033,18775,79,4,2020-10-05,Active,917.711.4100,Russell and Sons,discuss,Recent benefit effort move card development claim.
15034,5042,47,10,2020-08-07,Active,(932)302-9814,Camacho-Collier,prepare,Others we western age catch man.
15035,3873,99,10,2023-10-22,Active,440.468.2731x991,Guerrero PLC,bit,Student guy have important.
15036,9931,69,3,2024-10-23,Active,(437)455-0029x4659,James Inc,good,Arrive three phone big.
15037,9296,84,5,2021-05-31,Active,858-732-4276x35866,Mckinney PLC,significant,All indeed close available.
15038,17096,4,9,2021-11-28,Inactive,693.348.2455x5850,"Smith, Espinoza and Moss",individual,Just address throughout after.
15039,4662,26,3,2023-03-27,Active,255-914-0715x8465,Thornton-Poole,per,Together history cut weight former.
15040,15321,8,2,2024-10-16,Inactive,+1-537-976-7655,Bradley Ltd,their,Race ten brother allow.
15041,10202,91,2,2023-02-28,Active,6813780674,Valentine-Mitchell,blue,More strong executive.
15042,16662,36,8,2023-09-23,Inactive,+1-697-878-7999,Spencer PLC,hospital,Research often look easy tend bit.
15043,7240,9,12,2020-12-17,Inactive,001-718-671-8585x1910,Perez Group,field,Eye special course career.
15044,4414,28,8,2021-08-04,Active,001-265-869-0153x50885,Pacheco-Foster,show,Movie put response general according.
15045,17928,83,6,2022-10-23,Inactive,8567686452,Solomon-Murphy,own,Loss report six sure front threat.
15046,18687,34,11,2021-03-31,Inactive,320.740.3954x439,Henderson-Diaz,history,Worker billion citizen guess oil reveal.
15047,16464,82,6,2024-09-16,Inactive,377-383-1732,Dean-Barnes,provide,Serious relate lose paper city cover.
15048,16343,50,9,2024-10-20,Active,(797)793-6366,Walker PLC,air,Indicate program million figure foot rich before.
15049,13157,62,2,2022-12-10,Inactive,207-318-7621,"Smith, Miller and Bennett",necessary,Enough energy believe skill book role.
15050,3222,99,11,2020-04-20,Inactive,400.649.4689x727,Cross Inc,wind,Eat none history them never sense he.
15051,12086,51,6,2021-05-21,Active,861-837-8592x3481,"Walker, Davis and Park",officer,Culture shoulder until them boy be.
15052,2267,85,6,2020-06-11,Inactive,001-788-666-9784x469,"Lee, Miranda and Mason",sure,Build others program star allow someone.
15053,14878,88,1,2022-02-05,Active,7509281230,Harrison PLC,someone,Painting though study interview huge of.
15054,10236,12,9,2021-11-23,Inactive,877-331-0851,Dillon PLC,subject,Break morning even woman girl choose this.
15055,2378,88,6,2022-05-27,Inactive,6089172571,"Jackson, Zimmerman and Wu",maybe,Finish really hundred room point country.
15056,1791,88,10,2021-08-25,Inactive,912.279.0418x072,Morris Inc,right,Impact stock nation expert have establish simple treatment.
15057,11795,51,9,2022-02-13,Inactive,769.819.0938,"Frazier, Harding and Barton",but,Blue statement likely leg Mr production kitchen.
15058,13553,17,5,2023-01-24,Inactive,+1-716-855-8373x33088,Pollard LLC,arm,Carry those look seven.
15059,19866,100,12,2020-09-25,Active,818-720-0937,"Contreras, Greene and Gibson",game,South cause people interview foreign.
15060,15784,40,9,2021-06-07,Inactive,001-518-499-9778x5160,Strong Group,too,Nation term parent some which then.
15061,2108,78,6,2023-04-30,Inactive,(481)733-1624x8949,"Short, Shelton and Moore",end,Only perform sit foreign cause.
15062,5795,24,4,2024-04-16,Active,(613)258-9613x60741,"Peterson, Singh and Kelley",care,Various although summer whether cold indeed continue.
15063,1407,9,6,2023-11-16,Active,+1-400-330-7871x24339,"Garza, Mueller and Allen",law,Wind job notice professor.
15064,16395,48,5,2022-07-31,Inactive,668-855-2157x080,"Martin, Weaver and Davis",add,Artist nature window summer if wonder cause computer.
15065,15522,64,1,2024-11-09,Active,(540)392-8315x673,Boyer-Becker,ahead,Fine industry lay nature describe rule.
15066,19078,36,1,2023-05-15,Active,479-343-0909,"Mitchell, Thompson and Richmond",society,Military image ability else close.
15067,4781,18,12,2023-07-15,Active,001-761-251-7876x13664,"Hudson, Serrano and Crawford",finally,Three Mr environment your.
15068,8518,79,1,2020-07-20,Inactive,321.520.6808x0523,"Rivera, Yang and Mckinney",quickly,Second end must project single bank.
15069,3962,56,5,2021-02-10,Inactive,608-516-8823x6662,Cruz-Holder,answer,Source alone current Mrs professor identify.
15070,3822,75,4,2023-10-10,Active,001-309-941-6716x08507,Yang LLC,goal,Anything spend difference already we actually.
15071,6117,52,10,2022-01-15,Inactive,(861)697-7410x11984,Johnson-Flores,big,Similar tonight beat tend.
15072,16002,29,1,2021-10-25,Inactive,+1-915-679-4512x455,Johnson PLC,window,View war must important animal go fight.
15073,9954,6,12,2024-05-10,Active,427.779.1375,Nunez-West,economic,Court capital paper people find painting.
15074,18359,38,9,2022-09-09,Active,001-971-611-1675x01915,Chapman-Garcia,available,True whole education air space back during.
15075,19955,61,11,2024-01-17,Inactive,308-313-9628x677,Thompson and Sons,which,Turn very then meet leader arm.
15076,6217,59,4,2024-11-04,Active,(743)323-4060x568,Reeves-Clark,part,Reason cost particularly.
15077,7800,79,1,2022-05-14,Active,242-493-7269x216,Smith Inc,heart,Go western bag.
15078,4329,14,6,2023-04-28,Inactive,9347284273,Torres-Fox,speech,Quality company TV show friend physical.
15079,17870,89,2,2022-01-12,Active,(926)275-3853,"Swanson, Fry and Page",evening,Church in other.
15080,17796,57,11,2021-05-12,Inactive,001-323-483-1661x29523,Santiago Ltd,avoid,Smile right general out agreement so song.
15081,15492,77,7,2024-07-01,Inactive,+1-750-671-4052x710,Bailey Inc,customer,Wind single miss moment miss marriage.
15082,11632,82,11,2024-02-05,Inactive,(370)978-2742x733,Allen-Boyle,network,Goal behavior else risk administration.
15083,12793,76,11,2023-09-21,Active,(931)546-5885,"Best, Valentine and Thompson",area,Until bad majority son game result sure try.
15084,8308,65,10,2021-07-12,Inactive,652.616.6901x814,Rowe-Ortiz,treatment,Season nor mention democratic most laugh today.
15085,13411,77,4,2020-08-27,Inactive,703.920.0066x033,Howell-Barnes,former,At music impact collection room.
15086,13326,52,12,2021-02-10,Active,+1-329-960-0351x1400,Mcdonald-Waters,other,Why about instead her.
15087,14016,48,2,2024-02-04,Inactive,390.639.0659x0517,Riggs Inc,feeling,Wife size affect learn before.
15088,15121,61,8,2022-10-10,Active,+1-996-489-6591,Miller-Nielsen,write,These life political senior consider.
15089,10625,60,12,2021-12-24,Inactive,8742587141,Johnson-Smith,property,Over law lose fish business manage.
15090,3228,10,4,2023-08-13,Active,(918)269-2892,Tran-Cardenas,market,Sport director them too green suggest risk describe.
15091,4287,33,10,2022-04-29,Inactive,236-971-1399,"Rodriguez, Bauer and Rodriguez",yet,Either whether help interview card.
15092,13245,85,3,2020-06-01,Active,(583)522-0802x47523,Gonzalez LLC,wear,Song finally let budget attorney mean.
15093,3027,54,1,2021-11-27,Inactive,867.749.2167x168,"Kennedy, Boone and Cervantes",accept,Since national cut career partner.
