notification_id,student_id,type,message,created_at,status,recipient_contact,sent_by,school_id,priority
15028,9472,Email,Soldier majority paper pull also minute family.,2024-06-23 06:44:32,Pending,923-796-1617x0011,Carla Burke,76,Medium
15029,13284,Push,Help cut goal shoulder.,2024-08-14 03:58:57,Failed,342-306-4470x37047,Kyle Brown,60,Medium
15030,5893,Push,Man hard TV I its write course.,2025-01-07 00:17:08,Sent,257-914-8588,Joshua Solis,91,High
15031,682,Push,Step respond whether fund generation audience.,2024-10-21 19:14:07,Pending,486.289.6031x632,George Elliott,23,Low
15032,14589,Email,Moment research quality senior perhaps.,2024-12-30 21:09:10,Failed,001-823-417-4419x05132,Jessica Barton,51,High
15033,8190,Push,Property various white anyone event word particular.,2024-03-18 08:36:34,Pending,+1-475-319-2618x615,Dean Meadows,16,Low
15034,10133,Push,Region mission military traditional person job kitchen edge.,2025-01-17 08:09:30,Sent,+1-828-777-4660x00360,John Henderson,95,Medium
15035,10415,Email,Pay word capital part different nice.,2024-10-09 23:30:32,Sent,+1-403-341-0727,Henry Hughes,29,High
15036,7992,Push,Rich thing black popular hour again strategy.,2024-09-14 19:57:42,Pending,001-937-812-6940x0274,Cameron Weeks,27,Medium
15037,18187,Email,Else right team soldier personal condition American.,2024-05-15 02:28:50,Pending,(755)746-3115,Calvin Lindsey,8,High
15038,14960,Email,Traditional save turn state information or.,2024-05-19 11:58:12,Sent,288.863.2710x57471,Matthew Manning III,72,High
15039,15847,SMS,Responsibility big item economic record card last feeling.,2024-12-24 09:29:53,Failed,339.256.6929x5107,Teresa Green,72,High
15040,4337,SMS,White dinner interest candidate left.,2025-01-15 05:45:39,Sent,001-949-273-7229x6034,Joshua Allen,92,Medium
15041,15025,Push,Finish cover tell box.,2024-07-07 05:51:01,Pending,764-524-3200x834,Eric Conrad,9,Low
15042,1021,SMS,Question former key land.,2024-08-01 07:23:45,Pending,622.649.3533x959,Mrs. Elizabeth Snow,64,High
15043,11732,Email,After item evening candidate.,2024-10-21 17:28:46,Failed,3875460121,Stephanie Harris,61,Medium
15044,217,Email,Whatever stage middle speech life music.,2024-10-10 16:04:22,Pending,7299129490,Sydney Jensen,58,Medium
15045,4675,SMS,A people something born building argue.,2024-12-15 00:02:25,Failed,4603106617,Dana Kaiser,54,High
15046,11670,Push,Fly success our moment need manage.,2024-07-18 10:32:24,Pending,368.528.0180,Terry Jones,59,Medium
15047,9319,Email,Enough general offer recognize record will.,2024-12-19 07:59:17,Sent,491.934.8351x736,Judy Burgess,93,High
15048,16341,Push,Box imagine that room.,2024-11-03 19:50:16,Failed,001-598-308-5319,Chad Moss,2,High
15049,3726,Email,Nation deal coach eight old.,2024-05-12 06:22:54,Sent,518.798.1731,Lorraine Brown,42,Medium
15050,2109,SMS,Spend teach truth society talk price political.,2024-11-09 03:04:58,Failed,+1-503-563-8193x78365,Heather Smith,23,High
15051,18805,SMS,Music shoulder agent doctor current public.,2024-12-22 20:36:37,Sent,(647)775-3856x537,Regina Douglas,94,Low
15052,15698,Email,Ok car own world assume.,2024-12-18 08:59:28,Failed,001-821-781-4513,Janet Burns,38,Low
15053,11485,SMS,Left event fish blood either large.,2024-10-14 01:18:51,Pending,001-869-883-0658,Jordan Crawford,97,Low
15054,6605,Email,Trial thought he rock much.,2024-06-27 14:30:49,Sent,(245)826-7008,Sherri Green,48,Low
15055,2345,Push,But state it adult.,2024-10-11 19:13:42,Sent,342.394.2447x5840,Suzanne Davila,5,Low
15056,14073,SMS,Change draw huge simply agency.,2025-01-19 14:16:42,Sent,001-463-358-3867x97586,Brandy Lindsey,93,High
15057,14513,SMS,Right knowledge less.,2024-07-05 13:00:17,Failed,001-880-585-0980x7395,Beth Miller,53,High
15058,9881,Push,Light million glass dream significant.,2024-07-16 22:28:15,Failed,615.634.0525,Jason Fisher,55,Low
15059,7596,Email,Own institution class five.,2024-04-19 17:12:23,Pending,694-550-9015x831,Bailey Mullins,11,High
15060,12953,SMS,Fall animal site up.,2024-03-31 14:24:21,Failed,001-794-543-0054x750,Rachel Palmer,25,High
15061,4355,Email,And my student today father not paper air.,2024-10-17 11:02:44,Failed,(611)726-0078x9750,Ethan Young,92,High
15062,616,SMS,Certain direction still fast a.,2024-11-11 00:25:49,Sent,001-611-237-6474x05926,Cody Ayala,41,Low
15063,2312,Email,Individual check style design them.,2024-10-16 08:50:36,Sent,633-990-8713x21803,Robert Gibson,4,Medium
15064,17545,Email,Thank sit base position protect base.,2024-12-20 18:41:15,Failed,(351)415-4535x241,John Hamilton,47,High
15065,5902,Push,Nature woman hope could oil.,2024-09-29 02:59:39,Sent,(972)232-9747x921,Tara Carrillo,65,Low
15066,6582,Push,Quickly Democrat sort serious which girl.,2024-09-19 12:20:10,Pending,245-285-2495x259,Kayla Davis,65,Medium
15067,16642,Email,Type summer girl during nearly.,2024-10-25 20:33:54,Pending,001-280-666-4585,Michele Farrell,90,Medium
15068,8908,SMS,Candidate quality central argue national office red.,2024-11-19 07:53:07,Failed,357-632-9748x594,Robert Evans,100,Medium
15069,5606,SMS,Figure situation accept behavior TV.,2024-10-02 18:10:48,Failed,+1-362-960-4404x18076,Edwin Stevens,93,High
15070,5654,Email,Who heart impact true step.,2024-06-01 00:38:21,Pending,309.320.8138x7800,Andrew Bush,78,Medium
15071,17548,SMS,Must court even very foreign remember benefit.,2024-10-19 22:17:31,Sent,885.844.9140,Patrick Johnson DDS,49,Medium
15072,9994,SMS,Return training surface information democratic stop world.,2024-08-17 13:25:24,Pending,904.663.4607x2941,Christine Bennett,66,Low
15073,902,Email,Become recognize speak often remember understand door.,2024-07-08 04:07:10,Pending,671-852-0685x3365,Kristin Wong,78,Low
15074,5471,SMS,Window week always.,2024-05-26 17:42:28,Pending,5912090913,Megan Brown,40,High
15075,14841,Email,Second sign discover happen gas with.,2024-12-04 22:25:43,Pending,+1-519-290-4847,James Wood,68,High
15076,12217,SMS,Successful help thus low common almost recognize.,2024-09-21 18:00:43,Failed,+1-303-251-2477x7848,Melanie May,99,High
15077,14825,Email,Produce enough reduce support focus.,2024-08-06 15:14:24,Pending,+1-918-220-3091x3337,Bailey Walsh,18,Medium
15078,11304,SMS,Stock main her democratic program.,2024-10-27 11:56:19,Sent,992.487.6498x121,Vicki Griffith,44,Low
15079,11640,SMS,Rich decision only just political.,2024-10-01 21:55:09,Pending,470.630.9701,Jessica Zavala,44,High
15080,14156,Push,Face total low science start baby.,2024-08-03 08:53:16,Pending,(578)780-6531x85610,Larry Ferrell,15,High
15081,18339,Push,While stop hope necessary environment through.,2025-01-05 13:37:25,Pending,001-958-543-3582x7237,Shannon Rivera,100,High
15082,2147,Email,Debate statement me day difference military anything.,2024-12-18 07:47:10,Sent,001-749-504-8941x276,Karina Hamilton,6,Medium
15083,13154,Email,Reach staff just nature total.,2024-09-24 23:05:59,Failed,+1-239-416-2811x627,Marvin Jones,74,High
15084,9705,SMS,Week if fact health figure store machine.,2024-04-08 01:41:59,Sent,001-560-560-2008x136,Nicole Mcdonald,59,Medium
15085,19012,SMS,Body election owner break else.,2025-01-24 21:36:02,Sent,(614)645-3516x070,Ryan Nelson,1,Medium
15086,18479,Email,Factor statement capital center strategy.,2024-03-13 08:30:05,Failed,261.936.0379x43565,James Singleton,81,Low
15087,12494,SMS,Kitchen left response only common.,2024-02-19 15:12:15,Pending,782.905.2056,Glenn Santos,99,High
15088,3688,SMS,Usually however agreement pretty seem authority remember.,2024-11-04 06:57:24,Sent,001-894-207-4429,Jenna Hickman,10,High
15089,5128,Email,Week owner nature.,2024-03-04 08:30:06,Pending,(547)238-5611x531,Suzanne Brown,83,High
15090,12508,Push,Paper former whatever drug.,2024-09-28 08:15:11,Failed,+1-472-909-3389x123,Marc Hancock,72,Low
15091,13918,Push,Room we morning measure.,2024-05-21 15:36:40,Sent,485.486.9584x5922,Amanda Vasquez,92,Low
15092,13184,Email,Large though every country deal low onto.,2024-03-17 02:08:45,Pending,406-704-3342x8884,Richard Little,16,Medium
15093,2901,SMS,Face point produce either.,2024-03-26 18:15:07,Pending,766.498.1962,Courtney Hall,58,Medium
15094,1384,Email,Turn authority specific player hold with.,2024-12-08 11:13:05,Failed,918-638-3200,Anthony King,86,High
15095,9761,Push,Effect describe together feeling result try.,2024-02-17 00:08:06,Pending,955.471.3615x948,Jenna Koch,97,Low
15096,16866,Email,Job use city take bag.,2024-10-22 06:12:17,Sent,655-979-1737,David Austin,58,Low
15097,7515,Push,Fish force development must carry situation ten.,2024-06-07 02:08:54,Pending,(584)257-5664x1939,Jacqueline Perez,40,Medium
15098,14267,Push,Assume scene itself American necessary interview health.,2024-09-09 17:05:57,Failed,607.923.4479,Riley Warren,4,Low
15099,14642,Email,Pattern last apply education.,2024-11-14 08:01:50,Sent,+1-944-896-5356x09790,Jennifer Herrera,26,Low
15100,17661,Email,Marriage anything thing figure for join.,2024-02-01 12:58:03,Pending,704.980.3359,Jared Thomas,100,High
15101,16827,Email,Population friend impact direction treat resource.,2024-10-20 12:52:01,Sent,001-711-427-6260x24121,Trevor Moore,65,Medium
15102,3179,Push,Couple student prevent decide understand evidence.,2024-12-07 16:33:36,Sent,312-559-8984x69000,Keith Wells,72,Medium
15103,18594,SMS,Anyone you training full.,2024-12-05 13:13:16,Sent,511.278.6362x7210,Dustin Adams,68,High
15104,3791,Email,Though group fund space good education.,2024-03-07 09:45:29,Sent,(464)958-3333,Anthony Rodriguez,33,Low
15105,10075,Push,One try protect likely while really.,2024-06-07 11:08:27,Sent,001-505-488-8988,Valerie Lawrence,69,High
15106,19051,Email,Everybody simple article senior matter general real.,2024-08-16 10:46:01,Sent,+1-452-613-1621x9072,Joel Smith,30,High
15107,4679,Email,Fight often especially.,2025-01-06 04:55:44,Failed,(692)721-8839x6045,Dr. Nicholas Weber PhD,74,Medium
15108,6198,Email,Society heavy free make.,2024-11-19 17:38:22,Sent,001-770-386-9150x66152,Alexis Jones,41,Low
15109,15648,Push,Any become market house.,2024-04-17 12:28:33,Sent,884-300-9300x01953,Kelly Bryant,10,High
15110,13436,SMS,Region great open education ten home industry.,2024-06-26 12:33:16,Failed,(487)555-0283,Anthony Larson,48,Low
15111,19848,SMS,Something Mrs recognize north claim.,2024-08-30 20:54:44,Sent,7789135254,Gregory Logan,96,High
15112,17543,SMS,Camera color establish employee prevent chair.,2024-07-23 07:13:16,Pending,8517430294,Ashley Peterson,58,High
15113,18948,SMS,Success respond morning agreement own happen.,2024-06-20 16:38:11,Failed,+1-770-563-6295x563,Sherry Smith,40,Medium
15114,774,Email,Share major require politics record situation.,2024-09-17 08:15:25,Sent,709-885-1181x1936,Shaun Miller,40,High
15115,10325,Push,Ground know stand well pattern because spring.,2024-09-13 22:12:00,Pending,(571)675-6926,Juan Edwards,80,High
15116,11790,SMS,White century enough call medical experience.,2024-05-15 04:09:36,Sent,791-451-8220,Amber Turner,29,Low
15117,10347,Email,Board condition law truth throughout health.,2024-09-17 01:20:30,Failed,001-690-941-7325x520,Julie Cunningham,27,High
15118,3791,Email,Cold line deal agency.,2024-03-29 01:23:39,Pending,747-303-8014,Christina Hill,89,Medium
15119,7992,SMS,Stay front agency fine ready energy.,2024-12-05 15:38:05,Sent,(807)802-7043x18279,Richard Garza,79,Low
15120,11899,SMS,Weight us walk size laugh technology commercial.,2024-02-25 02:35:26,Failed,215-628-8235x994,Connor Dodson,49,Medium
15121,10435,Push,Million left someone consider available career pressure.,2024-05-19 14:18:11,Failed,6798546083,Amy Smith,66,Medium
15122,187,SMS,Chance matter keep accept trial.,2024-02-10 09:19:37,Sent,001-416-846-5403x624,Sean Brown,94,Low
15123,10243,Push,Shoulder rock talk call effort instead southern wife.,2024-02-21 01:57:37,Sent,996.248.8112x83263,Kristin Riley,95,High
15124,5750,SMS,Writer century significant least.,2024-08-03 03:28:12,Pending,+1-456-269-2188x69935,Noah Bonilla,86,Low
15125,15230,SMS,Right discover night big sell answer play.,2024-08-07 23:34:24,Failed,(820)416-8436x23574,Rodney Allen,50,Low
15126,3601,Email,Reality form window nor our character.,2025-01-17 03:40:09,Pending,001-782-482-6814x71569,Kayla Le,100,Low
15127,11528,Email,Pm technology increase beat crime writer.,2024-12-04 13:56:44,Pending,+1-649-260-1082x760,Terry Ortega,14,Medium
15128,2032,Email,Between develop officer than life discover.,2024-07-13 18:07:06,Pending,+1-358-915-2299,Karen Price,55,Low
15129,15946,SMS,Send we type nice popular table design.,2025-01-03 06:27:45,Pending,(808)506-9554x920,Amy Padilla,52,High
15130,10456,Email,Most authority view floor contain few.,2024-07-24 08:28:50,Failed,001-768-492-9026x51343,April Martin,16,High
15131,16063,Push,Air opportunity would like we.,2024-03-02 09:52:38,Sent,(262)892-1807x68732,Mrs. Shari Martin,98,High
15132,15918,Push,Southern generation four suffer various east wall save.,2024-08-09 07:24:23,Sent,856.854.0970x226,Lauren Glover,29,Medium
15133,984,Push,Feeling sign leave again pass out game.,2024-03-26 14:56:05,Failed,(817)899-2073,Alan Smith,95,Medium
15134,18618,Email,Visit question media food measure particular.,2024-11-11 06:35:07,Pending,(402)216-3104,Joel West,44,Low
15135,5595,SMS,Amount become never office happy yes Mrs.,2024-07-07 00:46:38,Sent,7065498556,Robert Davis,10,Low
15136,19135,SMS,Part agency single know begin serious simple.,2024-09-26 02:08:28,Pending,+1-324-992-0575x5593,Mr. Shawn Williams,18,Low
15137,18972,SMS,Nice as now only.,2024-06-18 02:31:12,Sent,+1-933-675-4410,Scott Murphy,51,Medium
15138,9038,Push,Minute teacher on bed exactly.,2024-04-27 08:03:14,Pending,+1-840-919-0271x00678,Billy Garcia,53,Low
15139,14306,SMS,Institution citizen light charge history raise suggest attention.,2024-04-05 19:56:45,Sent,+1-627-699-2999x9790,John Smith,95,High
15140,9792,Email,Conference bag most opportunity other political conference.,2024-03-06 10:06:28,Pending,001-276-271-8929x269,Keith Farmer,79,High
15141,5529,Push,Fish which edge.,2024-07-14 14:29:22,Sent,001-561-762-1054,Mr. Brian Dodson,69,High
15142,5134,Email,Each bit star begin have service week scientist.,2024-05-18 15:09:27,Pending,001-287-661-6704x060,Laurie Wilson,35,High
15143,15857,Email,She daughter though sometimes rate that hold.,2024-06-18 13:58:36,Pending,+1-273-892-9892x1604,Paula Rice,36,High
15144,4668,Push,Sound everything bad soon perform gas.,2024-03-09 23:37:49,Failed,855-316-0152,Juan Nelson,60,Medium
15145,1050,Push,Sense matter second.,2024-12-23 12:12:39,Pending,001-222-397-4717x2657,Ian Kelly,39,High
15146,1621,Push,Fine know couple nature father.,2024-09-16 16:57:02,Failed,947.559.5043,Jeffrey Tapia,86,Low
15147,10295,Push,Issue everybody story story million.,2024-03-27 08:46:19,Failed,840.845.9201x360,Alejandro Wilson,94,Medium
15148,14002,SMS,Soldier ok behind.,2024-11-02 10:08:48,Sent,719.662.3749x333,Jessica Smith,68,Low
15149,18559,Email,Into act particularly score prepare most speech.,2024-02-22 20:38:00,Sent,001-989-302-0893x73956,Kathy Banks,91,High
15150,17580,SMS,Entire operation true suggest human court size.,2024-04-22 03:45:43,Sent,+1-240-490-9735x98948,Katherine Walker,82,Low
15151,19627,SMS,Fact learn road marriage notice.,2024-02-10 06:12:22,Sent,+1-753-699-1083x5910,Jeffrey Torres,5,High
15152,9201,SMS,Goal history radio look.,2024-06-09 14:56:54,Sent,001-404-601-7555x0950,Terry Blackburn,85,Low
15153,14837,Push,Trouble budget start change spring since.,2024-10-15 04:22:18,Sent,9448633945,Robert Franklin,92,Medium
15154,6212,Push,Police such last young million perform.,2024-03-17 02:05:50,Pending,567-710-0395x59047,Alicia Brown,57,Medium
15155,375,Email,Financial development fight dream.,2024-09-16 22:14:19,Failed,6325831511,Norma Johnson,98,High
15156,6764,Email,To condition food glass bring.,2024-11-02 04:51:21,Sent,762.582.7169,Jeffrey Hayes,18,Medium
15157,4263,SMS,Recently able anything everything scene laugh.,2024-07-14 05:40:19,Failed,(929)775-9226,Shannon Hendricks,56,Low
15158,19891,Email,Outside billion possible order prevent at trip.,2024-04-16 18:44:08,Failed,(325)691-9690x408,Mrs. Mia Moore,86,Medium
15159,8869,Push,Reflect few painting leave.,2024-11-30 12:16:51,Sent,673-406-3612x99001,Jessica Young,28,Low
15160,19620,Email,Agent month experience shoulder star.,2024-02-16 02:54:01,Sent,258.993.0694,Megan Thomas,54,High
15161,18713,SMS,Single play their increase feeling camera.,2024-10-31 11:19:06,Failed,001-687-720-2237x1417,Tanya Black,70,Low
15162,6295,Push,Boy nature recently campaign the.,2024-10-30 23:15:58,Pending,357-937-1088,Jerry Kirk,36,Medium
15163,1499,Email,Expert with south store.,2025-01-24 09:06:58,Pending,345.728.4253x76825,Christopher Hansen,19,High
15164,18124,Push,Billion difference debate step perhaps once.,2024-12-17 10:56:30,Failed,659-906-2624,Steven Lopez,22,High
15165,1781,Push,Ask executive staff game.,2024-12-19 05:18:04,Pending,889-272-4598,Kelly Bass,75,Low
15166,2846,Email,Wear wrong house until score discussion.,2024-12-01 06:48:35,Failed,(795)265-1348x426,James Ball,46,High
15167,9528,Email,Discuss enter much news ground every either vote.,2024-04-07 05:01:56,Pending,426-470-4440x022,Francisco Richards,16,Medium
15168,7989,Email,Hard nothing seven great finish.,2024-02-05 10:15:40,Failed,001-393-551-8029x570,Laura Fischer,14,High
15169,18467,SMS,Program any design born protect interesting.,2024-10-26 01:24:39,Pending,423-401-3694x4900,Erin Fisher,40,Medium
15170,427,SMS,Issue opportunity seat adult.,2024-10-26 17:25:57,Sent,9923730440,David Reynolds DVM,60,High
15171,14240,Email,Your way ago late.,2024-08-10 09:38:06,Failed,001-403-473-7776x39381,Matthew Lewis,58,Low
15172,15746,Email,Product water become class.,2024-05-14 19:13:50,Failed,(572)727-2801x27663,Katie Kelly,88,High
15173,7080,SMS,Data address too treatment whole.,2025-01-18 09:37:01,Failed,(665)874-3410x686,Denise Becker,81,High
15174,2182,SMS,Majority begin machine himself issue.,2024-11-06 15:49:37,Pending,(914)546-4620x74663,Danielle Reid,66,High
15175,6196,Email,Push significant yes science test.,2024-06-10 02:34:00,Failed,961.574.8356x443,Samuel Lee,87,Medium
